DESTINO,ORIGEN,UNIDAD,FOBDOL,FOBPES
CRI,BOG,11,4701,18482096
CRI,BOG,11,97,391297
CRI,BOG,11,372,1429616
CRI,BOG,11,3094,12327282
CRI,BOG,11,808,3237521
CRI,BOG,11,798,3143731
CRI,BOG,11,4639,18399008
CRI,BOG,11,18,70206
CRI,BOG,11,4297,16719053
CRI,BOG,11,1819,7120860
CRI,BOG,11,22307,88009006
CRI,BOG,11,85,336978
CRI,BOG,11,3372,13358403
CRI,BOG,11,9146,36194883
CRI,BOG,11,2889,11579480
CRI,BOG,11,3241,12553689
CRI,BOG,11,684,2717804
CRI,BOG,19,18210,70013952
CRI,BOG,19,368,1414890
CRI,BOG,19,324,1245718
CRI,BOG,11,19622,78712096
CRI,BOG,11,48025,189646511
CRI,BOG,11,1227,4718351
CRI,BOG,11,56132,222789988
CRI,BOG,11,24756,98954956
CRI,BOG,11,2023,7777166
CRI,BOG,11,15311,58869693
CRI,BOG,11,42,161982
CRI,BOG,33,2576,10300162
CRI,BOG,33,4424,17689608
CRI,BOG,11,2887,11099966
CRI,BOG,33,54180,216226517
CRI,BOG,11,316,1250336
CRI,BOG,11,13482,53805802
CRI,BOG,11,1934,7719200
CRI,BOG,11,5378,21453805
CRI,BOG,11,5465,21801933
CRI,BOG,11,240,956774
CRI,BOG,11,413,1646168
CRI,BOG,19,1679,6700290
CRI,BOG,19,250,999382
CRI,BOG,19,45,181405
CRI,BOG,11,11126,44389010
CRI,BOG,11,2097,8364291
CRI,BOG,11,3341,13327251
CRI,BOG,82,6680,26710047
CRI,BOG,11,8533,34043947
CRI,BOG,19,58,230197
CRI,BOG,11,417,1661687
CRI,BOG,11,242,963596
CRI,BOG,11,842,3357406
CRI,BOG,33,666,2606149
CRI,BOG,11,1162,4560049
CRI,BOG,11,2851,11312897
CRI,BOG,11,953,3772058
CRI,BOG,11,237,938148
CRI,BOG,11,6668,26601123
CRI,BOG,11,4523,18044216
CRI,BOG,11,3721,14756348
CRI,BOG,11,2352,9294667
CRI,BOG,11,257,1016373
CRI,BOG,11,1169,4626758
CRI,BOG,11,150,587197
CRI,BOG,11,242,968818
CRI,BOG,11,1268,5018517
CRI,BOG,11,1278,5056344
CRI,BOG,11,2353,9342665
CRI,BOG,11,714,2816941
CRI,BOG,11,1813,7199602
CRI,BOG,11,697,2768188
CRI,BOG,11,3391,13455328
CRI,BOG,11,16880,67224600
CRI,BOG,11,6650,26484023
CRI,BOG,33,5267,20621865
CRI,BOG,33,3036,11672843
CRI,BOG,33,30000,119982900
CRI,BOG,33,1722,6887018
CRI,BOG,33,409,1636567
CRI,BOG,33,4762,18743589
CRI,BOG,33,1694,6661807
CRI,BOG,33,89,355149
CRI,BOG,33,9076,35615606
CRI,BOG,33,3916,15479726
CRI,BOG,33,7,27839
CRI,BOG,33,2789,10723214
CRI,BOG,33,4740,18640948
CRI,BOG,33,450,1761944
CRI,BOG,33,2861,11442369
CRI,BOG,33,8074,31751732
CRI,BOG,11,1377,5496998
CRI,BOG,11,3000,11746290
CRI,BOG,11,67,266394
CRI,BOG,11,2,9600
CRI,BOG,11,143,560611
CRI,BOG,11,3424,13514953
CRI,BOG,33,41645,164206380
CRI,BOG,19,192,753748
CRI,BOG,11,35,141605
CRI,BOG,11,116,460079
CRI,BOG,11,28,109647
CRI,BOG,11,331,1319579
CRI,BOG,11,1283,5118503
CRI,BOG,11,1526,6101686
CRI,BOG,11,407,1594089
CRI,BOG,11,1331,5324080
CRI,BOG,11,1520,6079863
CRI,BOG,11,368,1470367
CRI,BOG,11,2843,11192162
CRI,BOG,11,53,209920
CRI,BOG,11,72,280854
CRI,BOG,11,34,135549
CRI,BOG,11,24,94078
CRI,BOG,11,155,614880
CRI,BOG,11,6525,25817859
CRI,BOG,11,118,466495
CRI,BOG,11,191,769881
CRI,BOG,33,170,678450
CRI,BOG,11,6080,23239020
CRI,BOG,11,230,918900
CRI,BOG,11,2976,11704764
CRI,BOG,11,10,39326
CRI,BOG,82,110,432738
CRI,BOG,33,641,2558793
CRI,BOG,11,816,3228400
CRI,BOG,11,744,2971090
CRI,BOG,11,138,552737
CRI,BOG,11,98,383744
CRI,BOG,11,519,2008066
CRI,BOG,11,3412,13400974
CRI,BOG,11,1649,6476089
CRI,BOG,11,62,251008
CRI,BOG,11,4128,16474273
CRI,BOG,11,2881,11412975
CRI,BOG,11,1014,4023783
CRI,BOG,11,201,786766
CRI,BOG,11,1111,4349716
CRI,BOG,11,446,1779336
CRI,BOG,11,1450,5703172
CRI,BOG,11,4354,17385968
CRI,BOG,11,3241,12806805
CRI,BOG,11,668,2641652
CRI,BOG,11,24,95302
CRI,BOG,11,535,2076600
CRI,BOG,11,3568,14135704
CRI,BOG,11,4457,17422457
CRI,BOG,11,62,246794
CRI,BOG,11,7573,30214737
CRI,BOG,11,45,179933
CRI,BOG,11,89,350728
CRI,BOG,11,2374,9407651
CRI,BOG,11,93,374260
CRI,BOG,11,80,319909
CRI,BOG,11,3452,13479150
CRI,BOG,11,5,21600
CRI,BOG,11,531,2107529
CRI,BOG,11,84,329294
CRI,BOG,11,40,159890
CRI,BOG,11,816,3194404
CRI,BOG,11,114,453421
CRI,BOG,11,879,3476093
CRI,BOG,19,1077,4307195
CRI,BOG,19,188,752983
CRI,BOG,19,143,575176
CRI,BOG,11,143,558810
CRI,BOG,11,474,1896613
CRI,BOG,11,1390,5476480
CRI,BOG,11,1295,5125508
CRI,BOG,11,1023,4060199
CRI,BOG,11,490,1952084
CRI,BOG,11,482,1926077
CRI,BOG,11,3556,14217742
CRI,BOG,11,63,252272
CRI,BOG,11,83,328528
CRI,BOG,11,63,250938
CRI,BOG,11,1214,4771275
CRI,BOG,11,680,2689608
CRI,BOG,11,8758,34831600
CRI,BOG,11,5686,22676368
CRI,BOG,11,2522,10038672
CRI,BOG,11,1087,4301077
CRI,BOG,11,654,2606574
CRI,BOG,11,2458,9779189
CRI,BOG,11,385,1508654
CRI,BOG,11,503,2011755
CRI,BOG,11,357,1414996
CRI,BOG,11,485,1918870
CRI,BOG,11,2948,11628116
CRI,BOG,11,209,822718
CRI,BOG,11,70,273610
CRI,BOG,11,1884,7328178
CRI,BOG,11,78,310686
CRI,BOG,11,67,267405
CRI,BOG,11,565,2254049
CRI,BOG,11,662,2578616
CRI,BOG,11,23,93660
CRI,BOG,19,979,3915341
CRI,BOG,19,394,1566828
CRI,BOG,19,2766,10921942
CRI,BOG,19,1322,5160300
CRI,BOG,19,617,2414137
CRI,BOG,19,4335,17301024
CRI,BOG,11,34221,136831211
CRI,BOG,11,2,7966
CRI,BOG,11,218,852781
CRI,BOG,11,2234,8837475
CRI,BOG,33,29,112138
CRI,BOG,33,1176,4684184
CRI,BOG,11,5,18622
CRI,BOG,11,710,2856479
CRI,BOG,11,890,3575886
CRI,BOG,11,14,55375
CRI,BOG,11,4,15933
CRI,BOG,11,480,1915622
CRI,BOG,11,27296,104326486
CRI,BOG,11,8,31865
CRI,BOG,11,2,8400
CRI,BOG,11,2676,10685043
CRI,BOG,11,62,243016
CRI,BOG,11,356,1419814
CRI,BOG,11,38,151360
CRI,BOG,11,3484,13761158
CRI,BOG,11,53,206735
CRI,BOG,11,1662,6523457
CRI,BOG,11,121,475725
CRI,BOG,11,452,1753243
CRI,BOG,11,5283,21077990
CRI,BOG,11,352,1408248
CRI,BOG,11,1471,5907255
CRI,BOG,11,2,7200
CRI,BOG,11,1130,4500960
CRI,BOG,11,3,11996
CRI,BOG,11,1236,4852252
CRI,BOG,11,148,592286
CRI,BOG,11,600,2369124
CRI,BOG,11,537,2130659
CRI,BOG,11,746,2947190
CRI,BOG,11,620,2448095
CRI,BOG,11,615,2428589
CRI,BOG,11,332,1312193
CRI,BOG,11,37,145950
CRI,BOG,82,61,242088
CRI,BOG,11,1554,6103933
CRI,BOG,11,685,2730189
CRI,BOG,11,41,163664
CRI,BOG,11,159,638805
CRI,BOG,11,150,588002
CRI,BOG,11,592,2379729
CRI,BOG,11,191,748252
CRI,BOG,11,957,3797900
CRI,BOG,11,6,25203
CRI,BOG,11,254,1016211
CRI,BOG,11,203,801689
CRI,BOG,11,102,397416
CRI,BOG,19,8,32662
CRI,BOG,11,113,442444
CRI,BOG,11,52,203602
CRI,BOG,11,1440,5636261
CRI,BOG,11,82,321065
CRI,BOG,11,146,569695
CRI,BOG,11,360,1428091
CRI,BOG,11,3,11748
CRI,BOG,11,124,489385
CRI,BOG,19,909,3606698
CRI,BOG,33,36799,145300744
CRI,BOG,11,20,80424
CRI,BOG,11,660,2592652
CRI,BOG,11,1,4593
CRI,BOG,11,70,275707
CRI,BOG,11,100,392420
CRI,BOG,11,1721,6797017
CRI,BOG,33,28,111984
CRI,BOG,33,12,47993
CRI,BOG,33,10,39994
CRI,BOG,33,74,295958
CRI,BOG,11,100,395676
CRI,BOG,11,12,47481
CRI,BOG,11,180,712217
CRI,BOG,11,80,316541
CRI,BOG,33,320,1266163
CRI,BOG,33,30,118703
CRI,BOG,11,2,7914
CRI,BOG,11,20,79135
CRI,BOG,11,4,15827
CRI,BOG,11,60,237406
CRI,BOG,11,15,59351
CRI,BOG,11,20,79135
CRI,BOG,11,4,16318
CRI,BOG,11,36,142443
CRI,BOG,33,21,82471
CRI,BOG,33,4651,18561423
CRI,BOG,33,6396,25521049
